Occupancy,Flood,Age
0.900,0.000,0.607
0.900,0.000,0.609
0.900,0.000,0.612
0.900,0.000,0.615
0.900,0.000,0.618
0.900,0.000,0.621
0.900,0.000,0.623
0.900,0.000,0.626
0.900,0.000,0.629
0.900,0.000,0.632
0.900,0.000,0.637
0.900,0.000,0.640
0.900,0.000,0.643
0.900,0.000,0.646
0.900,0.000,0.648
0.900,0.000,0.651
0.900,0.000,0.654
0.900,0.000,0.657
0.900,0.000,0.660
0.900,0.000,0.662
0.900,0.000,0.665
0.900,0.000,0.668
0.900,0.000,0.671
0.900,0.000,0.673
0.900,0.000,0.676
0.900,0.000,0.679
0.900,0.000,0.682
0.900,0.000,0.684
0.900,0.000,0.687
0.900,0.000,0.656
0.900,0.000,0.659
0.900,0.000,0.661
0.900,0.000,0.664
0.900,0.000,0.667
0.900,0.000,0.671
0.900,0.000,0.674
0.900,0.000,0.677
0.900,0.000,0.679
0.800,0.000,0.517
0.800,0.000,0.520
0.800,0.000,0.522
0.800,0.000,0.525
0.800,0.000,0.528
0.800,0.000,0.530
0.800,0.000,0.533
0.800,0.000,0.536
0.800,0.000,0.539
0.750,0.000,0.444
0.750,0.000,0.447
0.750,0.000,0.449
0.750,0.000,0.452
0.750,0.000,0.455
0.750,0.000,0.457
0.750,0.000,0.460
0.750,0.000,0.463
0.750,0.000,0.465
0.750,0.000,0.468
0.750,0.000,0.471
0.750,0.000,0.281
0.750,0.000,0.284
0.750,0.000,0.286
0.750,0.000,0.289
0.750,0.000,0.295
0.750,0.000,0.293
0.750,0.000,0.296
0.750,0.000,0.298
0.750,0.000,0.301
0.750,0.000,0.304
0.750,0.000,0.307
0.750,0.000,0.309
0.750,0.000,0.312
0.750,0.000,0.314
0.750,0.000,0.317
0.750,0.000,0.320
0.750,0.000,0.322
0.750,0.000,0.325
0.750,0.000,0.328
0.750,0.000,0.330
0.750,0.000,0.333
0.750,0.000,0.335
0.750,0.000,0.338
0.750,0.000,0.341
0.750,0.000,0.343
0.750,0.000,0.346
0.750,0.000,0.349
0.750,0.000,0.351
0.750,0.000,0.354
0.750,0.000,0.357
0.750,0.000,0.359
0.750,0.000,0.362
0.750,0.000,0.368
0.750,0.000,0.371
0.750,0.000,0.373
0.750,0.000,0.375
0.750,0.000,0.378
0.750,0.000,0.381
0.750,0.000,0.383
0.750,0.000,0.293
0.750,0.000,0.295
0.750,0.000,0.297
0.750,0.000,0.299
0.750,0.000,0.302
0.750,0.000,0.302
0.750,0.000,0.304
0.750,0.000,0.306
0.750,0.000,0.308
0.750,0.000,0.310
0.750,0.000,0.312
0.750,0.000,0.314
0.750,0.000,0.317
0.750,0.000,0.319
0.750,0.000,0.321
0.750,0.000,0.323
0.750,0.000,0.326
0.750,0.000,0.328
0.750,0.000,0.330
0.750,0.000,0.332
0.750,0.000,0.338
0.750,0.000,0.340
0.750,0.000,0.342
0.750,0.000,0.344
0.750,0.000,0.346
0.750,0.000,0.348
0.750,0.000,0.350
0.750,0.000,0.352
0.750,0.000,0.355
0.750,0.000,0.357
0.750,0.000,0.359
0.750,0.000,0.362
0.750,0.000,0.364
0.750,0.000,0.366
0.750,0.000,0.368
0.750,0.000,0.370
0.750,0.000,0.372
0.750,0.000,0.374
0.750,0.000,0.323
0.750,0.000,0.326
0.750,0.000,0.328
0.750,0.000,0.330
0.750,0.000,0.332
0.750,0.000,0.333
0.750,0.000,0.336
0.750,0.000,0.338
0.750,0.000,0.340
0.750,0.000,0.345
0.750,0.000,0.301
0.750,0.000,0.304
0.750,0.000,0.306
0.750,0.000,0.308
0.750,0.000,0.310
0.750,0.000,0.312
0.750,0.000,0.314
0.750,0.000,0.316
0.750,0.000,0.318
0.750,0.000,0.320
0.750,0.000,0.323
0.750,0.000,0.325
0.750,0.000,0.328
0.750,0.000,0.330
0.750,0.000,0.332
0.750,0.000,0.334
0.750,0.000,0.337
0.750,0.000,0.339
0.750,0.000,0.342
0.750,0.000,0.344
0.750,0.000,0.347
0.750,0.000,0.349
0.750,0.000,0.352
0.750,0.000,0.354
0.750,0.000,0.356
0.750,0.000,0.362
0.750,0.000,0.364
0.750,0.000,0.367
0.750,0.000,0.369
0.750,0.000,0.372
0.750,0.000,0.374
0.750,0.000,0.376
0.750,0.000,0.379
0.750,0.000,0.381
0.750,0.000,0.383
0.750,0.000,0.386
0.750,0.000,0.388
0.750,0.000,0.391
0.750,0.000,0.394
0.750,0.000,0.396
0.750,0.000,0.399
0.750,0.000,0.401
0.750,0.000,0.404
0.750,0.000,0.406
0.750,0.000,0.409
0.750,0.000,0.411
0.750,0.000,0.413
0.750,0.000,0.418
0.750,0.000,0.420
0.750,0.000,0.423
0.750,0.000,0.425
0.750,0.000,0.428
0.750,0.000,0.430
0.750,0.000,0.433
0.750,0.000,0.435
0.750,0.000,0.438
0.750,0.000,0.440
0.750,0.000,0.442
0.750,0.000,0.445
0.750,0.000,0.447
0.750,0.000,0.455
0.750,0.000,0.457
0.750,0.000,0.460
0.750,0.000,0.462
0.750,0.000,0.464
0.750,0.000,0.336
0.750,0.000,0.339
0.750,0.000,0.341
0.750,0.000,0.344
0.750,0.000,0.346
0.750,0.000,0.349
0.750,0.000,0.351
0.750,0.000,0.354
0.750,0.000,0.356
0.750,0.000,0.358
0.750,0.000,0.342
0.750,0.000,0.345
0.750,0.000,0.350
0.750,0.000,0.352
0.750,0.000,0.355
0.750,0.000,0.355
0.750,0.000,0.357
0.750,0.000,0.360
0.750,0.000,0.362
0.750,0.000,0.364
0.750,0.000,0.367
0.750,0.000,0.369
0.750,0.000,0.372
0.750,0.000,0.375
0.750,0.000,0.377
0.750,0.000,0.380
0.750,0.000,0.382
0.750,0.000,0.384
0.750,0.000,0.386
0.750,0.000,0.389
0.750,0.000,0.391
0.750,0.000,0.394
0.750,0.000,0.396
0.750,0.000,0.399
0.750,0.000,0.401
0.750,0.000,0.404
0.750,0.000,0.406
0.750,0.000,0.408
0.750,0.000,0.414
0.800,0.062,0.391
0.800,0.000,0.393
0.800,0.000,0.395
0.800,0.000,0.398
0.800,0.000,0.400
0.800,0.000,0.401
0.800,0.000,0.404
0.800,0.000,0.407
0.800,0.000,0.408
0.800,0.000,0.411
0.800,0.000,0.406
0.800,0.000,0.409
0.800,0.000,0.411
0.800,0.000,0.413
0.800,0.000,0.415
0.800,0.000,0.417
0.800,0.000,0.419
0.800,0.000,0.422
0.800,0.000,0.424
0.800,0.000,0.366
0.800,0.000,0.368
0.800,0.000,0.371
0.800,0.000,0.373
0.800,0.000,0.376
0.800,0.000,0.379
0.800,0.000,0.381
0.800,0.000,0.384
0.800,0.000,0.386
0.800,0.000,0.389
0.800,0.000,0.390
0.800,0.000,0.393
0.800,0.000,0.395
0.800,0.000,0.397
0.800,0.000,0.399
0.800,0.000,0.402
0.800,0.000,0.404
0.800,0.000,0.406
0.800,0.000,0.408
0.800,0.000,0.411
0.800,0.000,0.413
0.800,0.000,0.415
0.800,0.000,0.418
0.800,0.000,0.421
0.800,0.000,0.422
0.800,0.000,0.425
0.800,0.000,0.427
0.800,0.000,0.430
0.800,0.000,0.432
0.800,0.000,0.435
0.800,0.000,0.437
0.800,0.000,0.440
0.800,0.000,0.445
0.800,0.000,0.447
0.800,0.000,0.450
0.800,0.000,0.452
0.800,0.000,0.455
0.800,0.000,0.457
0.800,0.000,0.460
0.800,0.000,0.462
0.800,0.000,0.465
0.800,0.000,0.467
0.800,0.000,0.470
0.800,0.000,0.472
0.800,0.000,0.475
0.800,0.000,0.477
0.800,0.000,0.480
0.800,0.000,0.482
0.800,0.000,0.484
0.800,0.000,0.487
0.800,0.000,0.490
0.800,0.000,0.492
0.800,0.000,0.495
0.800,0.000,0.497
0.800,0.000,0.500
0.800,0.000,0.502
0.800,0.000,0.504
0.800,0.000,0.510
0.800,0.000,0.513
0.800,0.000,0.515
0.800,0.000,0.518
0.800,0.000,0.520
0.800,0.000,0.523
0.800,0.000,0.525
0.800,0.000,0.528
0.800,0.000,0.530
0.800,0.000,0.533
0.800,0.000,0.535
0.800,0.000,0.497
0.800,0.000,0.500
0.800,0.000,0.502
0.800,0.000,0.505
0.800,0.000,0.507
0.800,0.000,0.510
0.800,0.000,0.512
0.800,0.000,0.515
0.800,0.000,0.517
0.800,0.000,0.520
0.800,0.000,0.522
0.800,0.000,0.525
0.800,0.000,0.527
0.800,0.000,0.530
0.800,0.000,0.532
0.800,0.000,0.539
0.800,0.000,0.541
0.800,0.000,0.544
0.800,0.000,0.546
0.800,0.000,0.549
0.800,0.000,0.551
0.800,0.000,0.554
0.800,0.000,0.556
0.800,0.000,0.559
0.800,0.000,0.561
0.800,0.000,0.563
0.800,0.000,0.565
0.800,0.000,0.569
0.800,0.000,0.570
0.800,0.000,0.572
0.800,0.000,0.575
0.800,0.000,0.577
0.800,0.000,0.580
0.800,0.000,0.582
0.800,0.000,0.585
0.800,0.000,0.587
0.800,0.000,0.590
0.800,0.000,0.592
0.800,0.000,0.577
0.800,0.000,0.580
0.800,0.000,0.586
0.800,0.000,0.588
0.800,0.000,0.591
0.800,0.000,0.592
0.800,0.000,0.595
0.800,0.000,0.596
0.800,0.000,0.599
0.800,0.000,0.602
0.800,0.000,0.535
0.800,0.000,0.537
0.800,0.000,0.540
0.800,0.000,0.542
0.800,0.000,0.545
0.800,0.000,0.545
0.800,0.000,0.548
0.800,0.000,0.550
0.800,0.000,0.553
0.800,0.000,0.555
0.800,0.000,0.558
0.800,0.000,0.560
0.800,0.000,0.563
0.800,0.000,0.565
0.800,0.000,0.568
0.800,0.000,0.570
0.800,0.000,0.573
0.800,0.000,0.575
0.800,0.000,0.578
0.800,0.000,0.580
0.800,0.000,0.585
0.800,0.000,0.588
0.800,0.000,0.590
0.750,0.000,0.499
0.750,0.000,0.501
0.750,0.000,0.504
0.750,0.000,0.506
0.750,0.000,0.509
0.750,0.000,0.511
0.750,0.000,0.514
0.750,0.000,0.516
0.750,0.000,0.519
0.750,0.000,0.521
0.750,0.000,0.524
0.750,0.000,0.526
0.750,0.000,0.528
0.750,0.000,0.530
0.750,0.000,0.533
0.750,0.000,0.535
0.750,0.000,0.538
0.750,0.000,0.540
0.750,0.000,0.543
0.750,0.000,0.545
0.750,0.000,0.548
0.750,0.000,0.550
0.750,0.000,0.553
0.750,0.000,0.558
0.750,0.000,0.561
0.750,0.000,0.487
0.750,0.000,0.489
0.750,0.000,0.491
0.750,0.000,0.494
0.750,0.000,0.495
0.750,0.000,0.497
0.750,0.000,0.498
0.750,0.000,0.501
0.750,0.000,0.503
0.750,0.000,0.506
0.750,0.000,0.507
0.750,0.000,0.510
0.750,0.000,0.511
0.750,0.000,0.514
0.750,0.000,0.516
0.750,0.000,0.518
0.750,0.000,0.520
0.750,0.000,0.522
0.750,0.000,0.525
0.750,0.000,0.456
0.750,0.000,0.458
0.750,0.000,0.460
0.750,0.000,0.462
0.750,0.000,0.464
0.750,0.000,0.466
0.750,0.000,0.468
0.750,0.000,0.473
0.750,0.000,0.474
0.750,0.000,0.476
0.750,0.000,0.478
0.750,0.000,0.480
0.750,0.000,0.482
0.750,0.000,0.484
0.750,0.000,0.486
0.750,0.000,0.489
0.750,0.000,0.490
0.750,0.000,0.493
0.750,0.000,0.494
0.750,0.000,0.496
0.750,0.000,0.498
0.750,0.000,0.500
0.750,0.000,0.502
0.750,0.000,0.504
0.750,0.000,0.506
0.750,0.000,0.508
0.750,0.000,0.510
0.750,0.000,0.512
0.750,0.000,0.514
0.800,0.062,0.437
0.800,0.000,0.439
0.800,0.000,0.441
0.800,0.000,0.443
0.800,0.000,0.445
0.800,0.000,0.447
0.800,0.000,0.452
0.800,0.000,0.454
0.800,0.000,0.456
0.800,0.000,0.458
0.800,0.000,0.459
0.800,0.000,0.461
0.800,0.000,0.463
0.800,0.000,0.465
0.800,0.000,0.467
0.800,0.000,0.469
0.800,0.000,0.470
0.800,0.000,0.472
0.800,0.000,0.474
0.800,0.000,0.476
0.800,0.000,0.477
0.800,0.000,0.479
0.800,0.000,0.481
0.800,0.000,0.483
0.800,0.000,0.485
0.800,0.000,0.487
0.800,0.000,0.488
0.800,0.000,0.490
0.800,0.000,0.492
0.800,0.000,0.494
0.800,0.000,0.496
0.800,0.000,0.497
0.800,0.000,0.502
0.800,0.000,0.504
0.800,0.000,0.506
0.800,0.000,0.508
0.800,0.000,0.510
0.800,0.000,0.512
0.800,0.000,0.514
0.800,0.000,0.516
0.800,0.000,0.518
0.800,0.000,0.519
0.800,0.000,0.521
0.800,0.000,0.522
0.800,0.000,0.525
0.800,0.000,0.526
0.800,0.000,0.528
0.800,0.000,0.529
0.800,0.000,0.531
0.800,0.000,0.533
0.800,0.000,0.535
0.800,0.000,0.537
0.800,0.000,0.539
0.800,0.000,0.541
0.800,0.000,0.542
0.800,0.000,0.544
0.800,0.000,0.546
0.800,0.000,0.548
0.800,0.000,0.550
0.800,0.000,0.552
0.800,0.000,0.558
0.800,0.000,0.560
0.800,0.000,0.562
0.800,0.000,0.565
0.800,0.000,0.567
0.800,0.000,0.569
0.800,0.000,0.572
0.800,0.000,0.574
0.800,0.000,0.552
0.800,0.000,0.554
0.800,0.000,0.557
0.800,0.000,0.559
0.800,0.000,0.561
0.800,0.000,0.562
0.800,0.000,0.564
0.800,0.000,0.566
0.800,0.000,0.569
0.750,0.000,0.320
0.750,0.000,0.322
0.750,0.000,0.324
0.750,0.000,0.326
0.750,0.000,0.329
0.750,0.000,0.329
0.750,0.000,0.331
0.750,0.000,0.333
0.750,0.000,0.335
0.750,0.000,0.341
0.750,0.000,0.343
0.750,0.000,0.345
0.750,0.000,0.349
0.750,0.000,0.351
0.750,0.000,0.354
0.750,0.000,0.357
0.750,0.000,0.360
0.750,0.000,0.363
0.750,0.000,0.366
0.750,0.000,0.368
0.800,0.062,0.344
0.800,0.000,0.346
0.800,0.000,0.350
0.800,0.000,0.352
0.800,0.000,0.356
0.800,0.000,0.355
0.800,0.000,0.358
0.800,0.000,0.361
0.800,0.000,0.364
0.800,0.000,0.367
0.800,0.000,0.369
0.800,0.000,0.372
0.800,0.000,0.375
0.800,0.000,0.378
0.800,0.000,0.381
0.800,0.000,0.384
0.800,0.000,0.387
0.800,0.000,0.393
0.800,0.000,0.395
0.800,0.000,0.399
0.800,0.000,0.401
0.800,0.000,0.405
0.800,0.000,0.407
0.800,0.000,0.410
0.800,0.000,0.413
0.800,0.000,0.416
0.800,0.000,0.419
0.800,0.000,0.422
0.800,0.000,0.425
0.800,0.000,0.428
0.800,0.000,0.430
0.800,0.000,0.433
0.800,0.000,0.436
0.800,0.000,0.440
0.800,0.000,0.442
0.800,0.000,0.445
0.800,0.000,0.448
0.800,0.000,0.451
0.800,0.000,0.454
0.800,0.000,0.457
0.800,0.000,0.460
0.800,0.000,0.463
0.800,0.000,0.465
0.800,0.000,0.469
0.800,0.000,0.471
0.800,0.000,0.475
0.800,0.000,0.480
0.800,0.000,0.484
0.850,0.059,0.437
0.850,0.000,0.441
0.850,0.000,0.443
0.850,0.000,0.446
0.850,0.000,0.449
0.850,0.000,0.449
0.850,0.000,0.452
0.850,0.000,0.455
0.850,0.000,0.458
0.850,0.000,0.461
0.850,0.000,0.464
0.850,0.000,0.467
0.850,0.000,0.469
0.850,0.000,0.472
0.850,0.000,0.475
0.850,0.000,0.478
0.850,0.000,0.481
0.850,0.000,0.484
0.850,0.000,0.487
0.850,0.000,0.468
0.850,0.000,0.471
0.850,0.000,0.474
0.850,0.000,0.477
0.850,0.000,0.480
0.850,0.000,0.482
0.850,0.000,0.488
0.850,0.000,0.491
0.850,0.000,0.494
0.850,0.000,0.497
0.850,0.000,0.428
0.850,0.000,0.431
0.850,0.000,0.434
0.850,0.000,0.437
0.850,0.000,0.439
0.850,0.000,0.440
0.850,0.000,0.443
0.850,0.000,0.446
0.850,0.000,0.449
0.850,0.000,0.452
0.850,0.000,0.448
0.850,0.000,0.452
0.850,0.000,0.454
0.850,0.000,0.457
0.850,0.000,0.460
0.850,0.000,0.461
0.850,0.000,0.465
0.850,0.000,0.467
0.850,0.000,0.470
0.850,0.000,0.445
0.850,0.000,0.448
0.850,0.000,0.451
0.850,0.000,0.454
0.800,0.000,0.364
0.800,0.000,0.365
0.800,0.000,0.367
0.800,0.000,0.370
0.800,0.000,0.372
0.800,0.000,0.376
0.800,0.000,0.378
0.800,0.000,0.382
0.800,0.000,0.384
0.800,0.000,0.388
0.800,0.000,0.390
0.800,0.000,0.393
0.800,0.000,0.396
0.800,0.000,0.399
0.800,0.000,0.402
0.800,0.000,0.405
0.800,0.000,0.401
0.800,0.000,0.404
0.800,0.000,0.406
0.800,0.000,0.410
0.800,0.000,0.412
0.800,0.000,0.416
0.800,0.000,0.418
0.800,0.000,0.421
0.800,0.000,0.424
0.800,0.000,0.398
0.800,0.000,0.402
0.800,0.000,0.404
0.800,0.000,0.410
0.800,0.000,0.412
0.800,0.000,0.414
0.800,0.000,0.417
0.800,0.000,0.419
0.800,0.000,0.422
0.800,0.000,0.426
0.800,0.000,0.428
0.800,0.000,0.431
0.800,0.000,0.433
0.800,0.000,0.436
0.750,0.000,0.334
0.750,0.000,0.337
0.750,0.000,0.339
0.750,0.000,0.342
0.750,0.000,0.344
0.750,0.000,0.347
0.800,0.062,0.328
0.800,0.000,0.332
0.800,0.000,0.334
0.800,0.000,0.338
0.800,0.000,0.340
0.800,0.000,0.343
0.800,0.000,0.346
0.800,0.000,0.349
0.800,0.000,0.352
0.800,0.000,0.336
0.800,0.000,0.339
0.800,0.000,0.341
0.800,0.000,0.344
0.800,0.000,0.347
0.800,0.000,0.351
0.800,0.000,0.353
0.800,0.000,0.356
0.800,0.000,0.359
0.800,0.000,0.362
0.800,0.000,0.347
0.800,0.000,0.351
0.800,0.000,0.352
0.800,0.000,0.355
0.800,0.000,0.357
0.800,0.000,0.360
0.800,0.000,0.362
0.800,0.000,0.365
0.800,0.000,0.367
0.850,0.059,0.324
0.850,0.000,0.326
0.850,0.000,0.328
0.850,0.000,0.331
0.850,0.000,0.333
0.850,0.000,0.334
0.850,0.000,0.336
0.850,0.000,0.342
0.850,0.000,0.345
0.850,0.000,0.347
0.850,0.000,0.349
0.850,0.000,0.352
0.850,0.000,0.355
0.850,0.000,0.356
0.850,0.000,0.357
0.850,0.000,0.360
0.850,0.000,0.362
0.850,0.000,0.365
0.850,0.000,0.367
0.850,0.000,0.370
0.850,0.000,0.372
0.850,0.000,0.375
0.850,0.000,0.378
0.850,0.000,0.381
0.850,0.000,0.383
0.850,0.000,0.386
0.850,0.000,0.389
0.850,0.000,0.392
0.850,0.000,0.394
0.850,0.000,0.375
0.850,0.000,0.377
0.850,0.000,0.379
0.850,0.000,0.385
0.850,0.000,0.387
0.850,0.000,0.389
0.850,0.000,0.392
0.850,0.000,0.394
0.850,0.000,0.396
0.850,0.000,0.398
0.850,0.000,0.401
0.850,0.000,0.403
0.850,0.000,0.405
0.850,0.000,0.408
0.850,0.000,0.410
0.850,0.000,0.413
0.850,0.000,0.415
0.850,0.000,0.417
0.850,0.000,0.419
0.850,0.000,0.422
0.850,0.000,0.424
0.850,0.000,0.426
0.850,0.000,0.429
0.850,0.000,0.431
0.850,0.000,0.433
0.850,0.000,0.436
0.850,0.000,0.438
0.850,0.000,0.441
0.850,0.000,0.443
0.850,0.000,0.445
0.850,0.000,0.450
0.850,0.000,0.453
0.850,0.000,0.455
0.850,0.000,0.458
0.850,0.000,0.460
0.850,0.000,0.462
0.850,0.000,0.464
0.850,0.000,0.467
0.850,0.000,0.469
0.850,0.000,0.472
0.850,0.000,0.474
0.850,0.000,0.476
0.850,0.000,0.478
0.850,0.000,0.481
0.850,0.000,0.483
0.850,0.000,0.485
0.850,0.000,0.487
0.850,0.000,0.490
0.850,0.000,0.456
0.850,0.000,0.459
0.850,0.000,0.460
0.850,0.000,0.463
0.850,0.000,0.465
0.850,0.000,0.467
0.850,0.000,0.469
0.850,0.000,0.471
0.850,0.000,0.473
0.850,0.000,0.477
0.850,0.000,0.412
0.850,0.000,0.414
0.850,0.000,0.416
0.850,0.000,0.418
0.850,0.000,0.420
0.850,0.000,0.419
0.850,0.000,0.421
0.850,0.000,0.424
0.850,0.000,0.426
0.850,0.000,0.428
0.850,0.000,0.407
0.900,0.056,0.265
0.900,0.000,0.267
0.900,0.000,0.269
0.900,0.000,0.271
0.900,0.000,0.273
0.900,0.000,0.276
0.900,0.000,0.278
0.900,0.000,0.280
0.900,0.000,0.282
0.900,0.000,0.285
0.900,0.000,0.287
0.900,0.000,0.289
0.900,0.000,0.291
0.900,0.000,0.296
0.900,0.000,0.299
0.900,0.000,0.300
0.900,0.000,0.303
0.900,0.000,0.305
0.900,0.000,0.307
0.900,0.000,0.309
0.900,0.000,0.312
0.900,0.000,0.314
0.900,0.000,0.317
0.900,0.000,0.319
0.900,0.000,0.322
0.900,0.000,0.324
0.900,0.000,0.326
0.900,0.000,0.329
0.900,0.000,0.331
0.900,0.000,0.333
0.900,0.000,0.336
0.900,0.000,0.338
0.900,0.000,0.341
0.900,0.000,0.343
0.900,0.000,0.346
0.900,0.000,0.348
0.900,0.000,0.351
0.900,0.000,0.309
0.900,0.000,0.312
0.900,0.000,0.314
0.900,0.000,0.319
0.900,0.000,0.321
0.900,0.000,0.323
0.900,0.000,0.325
0.900,0.000,0.328
0.900,0.000,0.330
0.900,0.000,0.333
0.900,0.000,0.334
0.900,0.000,0.337
0.900,0.000,0.339
0.900,0.000,0.342
0.900,0.000,0.344
0.900,0.000,0.347
0.900,0.000,0.349
0.900,0.000,0.352
0.900,0.000,0.353
0.900,0.000,0.355
0.900,0.000,0.346
0.900,0.000,0.348
0.900,0.000,0.349
0.900,0.000,0.351
0.900,0.000,0.354
0.900,0.000,0.355
0.900,0.000,0.357
0.900,0.000,0.360
0.900,0.000,0.361
0.850,0.000,0.267
0.850,0.000,0.270
0.850,0.000,0.274
0.850,0.000,0.277
0.850,0.000,0.278
0.850,0.000,0.281
0.850,0.000,0.282
0.850,0.000,0.285
0.850,0.000,0.286
0.850,0.000,0.289
0.850,0.000,0.290
0.850,0.000,0.292
0.850,0.000,0.295
0.850,0.000,0.296
0.850,0.000,0.297
0.850,0.000,0.299
0.850,0.000,0.301
0.850,0.000,0.304
0.850,0.000,0.305
0.850,0.000,0.308
0.850,0.000,0.309
0.850,0.000,0.311
0.850,0.000,0.313
0.850,0.000,0.316
0.850,0.000,0.317
0.850,0.000,0.320
0.850,0.000,0.321
0.850,0.000,0.324
0.850,0.000,0.327
0.850,0.000,0.328
0.850,0.000,0.331
0.850,0.000,0.333
0.850,0.000,0.335
0.850,0.000,0.337
0.850,0.000,0.339
0.850,0.000,0.341
0.850,0.000,0.343
0.850,0.000,0.346
0.850,0.000,0.347
0.850,0.000,0.327
0.850,0.000,0.330
0.850,0.000,0.332
0.850,0.000,0.334
0.850,0.000,0.336
0.850,0.000,0.339
0.850,0.000,0.340
0.850,0.000,0.344
0.850,0.000,0.345
0.850,0.000,0.348
0.850,0.000,0.349
0.850,0.000,0.352
0.850,0.000,0.353
0.850,0.000,0.355
0.850,0.000,0.357
0.850,0.000,0.363
0.850,0.000,0.365
0.850,0.000,0.367
0.850,0.000,0.369
0.850,0.000,0.350
0.850,0.000,0.352
0.950,0.105,0.249
0.950,0.000,0.251
0.950,0.000,0.253
0.950,0.000,0.255
0.950,0.000,0.257
0.950,0.000,0.259
0.950,0.000,0.262
0.950,0.000,0.264
0.950,0.000,0.266
0.950,0.000,0.268
0.950,0.000,0.269
0.950,0.000,0.272
0.950,0.000,0.273
0.950,0.000,0.276
0.950,0.000,0.277
0.950,0.000,0.281
0.950,0.000,0.282
0.950,0.000,0.285
0.950,0.000,0.287
0.950,0.000,0.289
0.950,0.000,0.295
0.950,0.000,0.297
0.950,0.000,0.299
0.950,0.000,0.302
0.950,0.000,0.304
0.950,0.000,0.307
0.950,0.000,0.309
0.950,0.000,0.312
0.950,0.000,0.315
0.950,0.000,0.317
0.950,0.000,0.320
0.950,0.000,0.323
0.950,0.000,0.326
0.950,0.000,0.329
0.950,0.000,0.332
0.950,0.000,0.335
0.950,0.000,0.338
0.950,0.000,0.307
0.950,0.000,0.309
0.950,0.000,0.312
0.950,0.000,0.315
0.950,0.000,0.316
0.950,0.000,0.318
0.950,0.000,0.321
0.950,0.000,0.324
0.950,0.000,0.327
0.950,0.000,0.333
0.950,0.000,0.336
0.950,0.000,0.339
0.950,0.000,0.342
0.950,0.000,0.345
0.950,0.000,0.348
0.950,0.000,0.351
0.950,0.000,0.354
0.950,0.000,0.357
0.950,0.000,0.360
0.950,0.000,0.348
0.950,0.000,0.351
0.950,0.000,0.354
0.950,0.000,0.357
0.950,0.000,0.360
0.950,0.000,0.362
0.950,0.000,0.365
0.950,0.000,0.368
0.950,0.000,0.371
0.950,0.000,0.374
0.950,0.000,0.358
0.950,0.000,0.360
0.950,0.000,0.363
0.950,0.000,0.366
0.950,0.000,0.369
0.950,0.000,0.371
0.950,0.000,0.374
0.950,0.000,0.376
0.950,0.000,0.382
0.950,0.000,0.385
0.950,0.000,0.387
0.950,0.000,0.390
0.950,0.000,0.392
0.950,0.000,0.395
0.950,0.000,0.397
0.950,0.000,0.400
0.950,0.000,0.402
0.950,0.000,0.405
0.950,0.000,0.408
0.950,0.000,0.411
0.950,0.000,0.413
0.950,0.000,0.416
0.950,0.000,0.418
0.950,0.000,0.421
0.950,0.000,0.424
0.950,0.000,0.426
0.950,0.000,0.429
0.950,0.000,0.432
0.950,0.000,0.434
0.950,0.000,0.437
0.950,0.000,0.439
0.950,0.000,0.442
0.950,0.000,0.445
0.950,0.000,0.448
0.950,0.000,0.453
0.950,0.000,0.456
0.950,0.000,0.458
0.950,0.000,0.461
0.950,0.000,0.463
0.950,0.000,0.466
0.950,0.000,0.469
0.950,0.000,0.472
0.950,0.000,0.475
0.950,0.000,0.478
0.950,0.000,0.481
0.950,0.000,0.484
0.950,0.000,0.487
0.950,0.000,0.490
0.950,0.000,0.424
0.950,0.000,0.427
0.950,0.000,0.429
0.950,0.000,0.432
0.950,0.000,0.435
0.950,0.000,0.438
0.950,0.000,0.441
0.950,0.000,0.444
0.950,0.000,0.446
0.950,0.000,0.449
0.950,0.000,0.452
0.950,0.000,0.455
0.950,0.000,0.461
1.000,0.000,0.297
1.000,0.000,0.300
1.000,0.000,0.302
1.000,0.000,0.305
1.000,0.000,0.308
1.000,0.000,0.311
1.000,0.000,0.314
1.000,0.000,0.317
1.000,0.000,0.320
1.000,0.000,0.322
1.000,0.000,0.325
1.000,0.000,0.328
1.000,0.000,0.331
1.000,0.000,0.334
1.000,0.000,0.336
1.000,0.000,0.339
1.000,0.000,0.342
1.000,0.000,0.345
1.000,0.000,0.348
1.000,0.000,0.351
1.000,0.000,0.353
1.000,0.000,0.356
1.000,0.000,0.359
1.000,0.000,0.362
1.000,0.000,0.365
1.050,0.048,0.350
1.050,0.000,0.356
1.050,0.000,0.359
1.050,0.000,0.361
1.050,0.000,0.364
1.050,0.000,0.366
1.050,0.000,0.369
1.050,0.000,0.372
1.050,0.000,0.375
1.050,0.000,0.378
1.050,0.000,0.354
1.050,0.000,0.357
1.050,0.000,0.360
1.050,0.000,0.362
1.050,0.000,0.365
1.050,0.000,0.367
1.050,0.000,0.370
1.050,0.000,0.373
1.050,0.000,0.376
1.050,0.000,0.379
1.050,0.000,0.381
1.050,0.000,0.384
1.050,0.000,0.387
1.050,0.000,0.390
1.050,0.000,0.393
1.050,0.000,0.396
1.050,0.000,0.399
1.050,0.000,0.405
1.050,0.000,0.407
1.050,0.000,0.393
1.050,0.000,0.395
1.050,0.000,0.398
1.050,0.000,0.401
1.050,0.000,0.404
1.050,0.000,0.406
1.050,0.000,0.409
1.050,0.000,0.411
1.050,0.000,0.414
1.050,0.000,0.417
