Episode,Step,mac_fill,MAC_Count,flood_pressure,avg_age,Situation,State_Index,Original_Action,Executed_Action,Action_Name,Q_EVICT,Q_INC_AGE,Q_DEC_AGE,Q_REBALANCE,Chosen_By,Outcome,Reward,Total_Ep_Reward,Epsilon,Port_Acted,Evicted_MAC,Old_MAC_Fill,New_MAC_Fill,Old_Flood,New_Flood,Old_Age,New_Age
118,29,0.3214,9,0.0,0.3426,NORMAL,130,2,2,DECREASE_AGING,-0.5311,-0.6331,-0.2193,-0.5916,GREEDY,neutral,-0.0465,-5.853,0.1706,N/A,N/A,0.3214,0.3214,0.0,0.0,0.3333,0.3426
118,30,0.3214,9,0.0,0.3519,NORMAL,130,2,2,DECREASE_AGING,-0.5311,-0.6331,-0.2237,-0.5916,GREEDY,neutral,-0.0465,-5.8995,0.1706,N/A,N/A,0.3214,0.3214,0.0,0.0,0.3426,0.3519
119,1,0.3214,9,0.0,0.3611,NORMAL,130,2,2,DECREASE_AGING,-0.5311,-0.6331,-0.2281,-0.5916,GREEDY,neutral,-0.046,-0.046,0.1681,N/A,N/A,0.3214,0.3214,0.0,0.0,0.3519,0.3611
119,2,0.3214,9,0.0,0.3704,NORMAL,130,2,2,DECREASE_AGING,-0.5311,-0.6331,-0.2325,-0.5916,GREEDY,neutral,-0.0465,-0.0925,0.1681,N/A,N/A,0.3214,0.3214,0.0,0.0,0.3611,0.3704
119,3,0.3214,9,0.0,0.3796,NORMAL,130,2,2,DECREASE_AGING,-0.5311,-0.6331,-0.1585,-0.5916,GREEDY,neutral,-0.046,-0.1385,0.1681,N/A,N/A,0.3214,0.3214,0.0,0.0,0.3704,0.3796
119,4,0.3214,9,0.0,0.3889,NORMAL,131,2,2,DECREASE_AGING,0.0746,0.4003,-0.1491,0.5596,RANDOM,neutral,-0.0465,-0.185,0.1681,N/A,N/A,0.3214,0.3214,0.0,0.0,0.3796,0.3889
119,5,0.2857,8,0.0,0.3229,NORMAL,131,3,3,REBALANCE,0.0746,0.4003,-0.1491,0.5566,GREEDY,neutral,0.687,0.502,0.1681,N/A,N/A,0.3214,0.2857,0.0,0.0,0.3889,0.3229
119,6,0.2857,8,0.0,0.3312,NORMAL,130,2,2,DECREASE_AGING,-0.5311,-0.6331,-0.1624,-0.5916,GREEDY,neutral,-0.0415,0.4605,0.1681,N/A,N/A,0.2857,0.2857,0.0,0.0,0.3229,0.3312
119,7,0.2857,8,0.0,0.3396,NORMAL,130,2,2,DECREASE_AGING,-0.5311,-0.6331,-0.1665,-0.5916,GREEDY,neutral,-0.042,0.4185,0.1681,N/A,N/A,0.2857,0.2857,0.0,0.0,0.3312,0.3396
119,8,0.2857,8,0.0,0.3479,NORMAL,130,2,2,DECREASE_AGING,-0.5311,-0.6331,-0.1705,-0.5916,GREEDY,neutral,-0.0415,0.377,0.1681,N/A,N/A,0.2857,0.2857,0.0,0.0,0.3396,0.3479
119,9,0.2857,8,0.0,0.3563,NORMAL,130,2,2,DECREASE_AGING,-0.5311,-0.6331,-0.1745,-0.5916,RANDOM,neutral,-0.042,0.335,0.1681,N/A,N/A,0.2857,0.2857,0.0,0.0,0.3479,0.3563
119,10,0.2857,8,0.125,0.2521,NORMAL,130,2,2,DECREASE_AGING,-0.5311,-0.6331,-0.7152,-0.5916,GREEDY,degraded,-5.729,-5.394,0.1681,N/A,N/A,0.2857,0.2857,0.0,0.125,0.3563,0.2521
119,11,0.2857,8,0.0,0.2583,NORMAL,138,0,0,EVICT,0.0772,0.0,0.0,0.0,GREEDY,neutral,-0.0415,-5.4355,0.1681,N/A,N/A,0.2857,0.2857,0.125,0.0,0.2521,0.2583
119,12,0.2857,8,0.0,0.2667,NORMAL,130,0,0,EVICT,-0.5348,-0.6331,-0.7152,-0.5916,GREEDY,neutral,-0.042,-5.4775,0.1681,N/A,N/A,0.2857,0.2857,0.0,0.0,0.2583,0.2667
119,13,0.2857,8,0.0,0.275,NORMAL,130,0,0,EVICT,-0.5384,-0.6331,-0.7152,-0.5916,GREEDY,neutral,-0.0415,-5.519,0.1681,N/A,N/A,0.2857,0.2857,0.0,0.0,0.2667,0.275
119,14,0.2857,8,0.0,0.2708,NORMAL,130,0,0,EVICT,-0.5358,-0.6331,-0.7152,-0.5916,GREEDY,neutral,0.021,-5.498,0.1681,N/A,N/A,0.2857,0.2857,0.0,0.0,0.275,0.2708
119,15,0.2857,8,0.0,0.2792,NORMAL,130,0,0,EVICT,-0.5394,-0.6331,-0.7152,-0.5916,GREEDY,neutral,-0.042,-5.54,0.1681,N/A,N/A,0.2857,0.2857,0.0,0.0,0.2708,0.2792
119,16,0.2857,8,0.0,0.2875,NORMAL,130,0,0,EVICT,-0.543,-0.6331,-0.7152,-0.5916,GREEDY,neutral,-0.0415,-5.5815,0.1681,N/A,N/A,0.2857,0.2857,0.0,0.0,0.2792,0.2875
119,17,0.2857,8,0.0,0.0296,NORMAL,130,1,1,INCREASE_AGING,-0.543,-0.6348,-0.7152,-0.5916,RANDOM,neutral,1.2895,-4.292,0.1681,N/A,N/A,0.2857,0.2857,0.0,0.0,0.2875,0.0296
119,18,0.25,7,0.0,0.2048,NORMAL,128,2,2,DECREASE_AGING,-2.404,-2.6162,-1.8928,-2.6628,GREEDY,neutral,-0.519,-4.811,0.1681,N/A,N/A,0.2857,0.25,0.0,0.0,0.0296,0.2048
119,19,0.25,7,0.0,0.0217,NORMAL,129,1,1,INCREASE_AGING,-0.9018,-0.8008,-0.8032,-0.9953,GREEDY,neutral,0.9155,-3.8955,0.1681,N/A,N/A,0.25,0.25,0.0,0.0,0.2048,0.0217
119,20,0.25,7,0.0,0.219,NORMAL,128,2,2,DECREASE_AGING,-2.404,-2.6162,-1.8814,-2.6628,GREEDY,neutral,-0.9865,-4.882,0.1681,N/A,N/A,0.25,0.25,0.0,0.0,0.0217,0.219
119,21,0.25,7,0.0,0.0226,NORMAL,129,1,1,INCREASE_AGING,-0.9018,-0.8088,-0.8032,-0.9953,GREEDY,neutral,0.982,-3.9,0.1681,N/A,N/A,0.25,0.25,0.0,0.0,0.219,0.0226
119,22,0.25,7,0.0,0.2333,NORMAL,128,2,2,DECREASE_AGING,-2.404,-2.6162,-1.8781,-2.6628,GREEDY,neutral,-1.0535,-4.9535,0.1681,N/A,N/A,0.25,0.25,0.0,0.0,0.0226,0.2333
119,23,0.25,7,0.0,0.2405,NORMAL,129,2,2,DECREASE_AGING,-0.9018,-0.8088,-0.806,-0.9953,GREEDY,neutral,-0.036,-4.9895,0.1681,N/A,N/A,0.25,0.25,0.0,0.0,0.2333,0.2405
119,24,0.25,7,0.0,0.2476,NORMAL,129,2,2,DECREASE_AGING,-0.9018,-0.8088,-0.8088,-0.9953,RANDOM,neutral,-0.0355,-5.025,0.1681,N/A,N/A,0.25,0.25,0.0,0.0,0.2405,0.2476
119,25,0.25,7,0.0,0.2548,NORMAL,129,2,2,DECREASE_AGING,-0.9018,-0.8088,-0.7853,-0.9953,GREEDY,neutral,-0.036,-5.061,0.1681,N/A,N/A,0.25,0.25,0.0,0.0,0.2476,0.2548
119,26,0.25,7,0.0,0.2619,NORMAL,130,0,0,EVICT,-0.546,-0.6348,-0.7152,-0.5916,GREEDY,neutral,-0.0355,-5.0965,0.1681,N/A,N/A,0.25,0.25,0.0,0.0,0.2548,0.2619
119,27,0.25,7,0.0,0.269,NORMAL,130,0,0,EVICT,-0.549,-0.6348,-0.7152,-0.5916,GREEDY,neutral,-0.0355,-5.132,0.1681,N/A,N/A,0.25,0.25,0.0,0.0,0.2619,0.269
119,28,0.25,7,0.0,0.2762,NORMAL,130,0,0,EVICT,-0.5521,-0.6348,-0.7152,-0.5916,GREEDY,neutral,-0.036,-5.168,0.1681,N/A,N/A,0.25,0.25,0.0,0.0,0.269,0.2762
119,29,0.3571,10,0.3,0.1983,NORMAL,130,0,0,EVICT,-2.0645,-0.6348,-0.7152,-0.5916,GREEDY,degraded,-15.6815,-20.8495,0.1681,N/A,N/A,0.25,0.3571,0.0,0.3,0.2762,0.1983
119,30,0.3571,10,0.0,0.225,NORMAL,145,2,2,DECREASE_AGING,-0.0041,-0.0993,-0.078,0.0,GREEDY,neutral,-0.05,-20.8995,0.1681,N/A,N/A,0.3571,0.3571,0.3,0.0,0.1983,0.225
120,1,0.3571,10,0.0,0.235,NORMAL,129,2,2,DECREASE_AGING,-0.9018,-0.8088,-0.7895,-0.9953,GREEDY,neutral,-0.05,-0.05,0.1655,N/A,N/A,0.3571,0.3571,0.0,0.0,0.225,0.235
120,2,0.3571,10,0.0,0.245,NORMAL,129,2,2,DECREASE_AGING,-0.9018,-0.8088,-0.7937,-0.9953,GREEDY,neutral,-0.05,-0.1,0.1655,N/A,N/A,0.3571,0.3571,0.0,0.0,0.235,0.245
120,3,0.3571,10,0.0,0.2483,NORMAL,129,2,2,DECREASE_AGING,-0.9018,-0.8088,-0.7979,-0.9953,GREEDY,neutral,-0.05,-0.15,0.1655,N/A,N/A,0.3571,0.3571,0.0,0.0,0.245,0.2483
120,4,0.3571,10,0.0,0.2417,NORMAL,129,2,2,DECREASE_AGING,-0.9018,-0.8088,-0.8021,-0.9953,GREEDY,neutral,-0.05,-0.2,0.1655,N/A,N/A,0.3571,0.3571,0.0,0.0,0.2483,0.2417
120,5,0.3571,10,0.0,0.2517,NORMAL,129,2,2,DECREASE_AGING,-0.9018,-0.8088,-0.7855,-0.9953,GREEDY,neutral,-0.05,-0.25,0.1655,N/A,N/A,0.3571,0.3571,0.0,0.0,0.2417,0.2517
120,6,0.2857,8,0.0,0.0771,NORMAL,130,3,3,REBALANCE,-2.0645,-0.6348,-0.7152,-0.5597,GREEDY,neutral,1.587,1.337,0.1655,N/A,N/A,0.3571,0.2857,0.0,0.0,0.2517,0.0771
120,7,0.2857,8,0.0,0.0854,NORMAL,128,2,2,DECREASE_AGING,-2.404,-2.6162,-1.8804,-2.6628,GREEDY,neutral,-0.0415,1.2955,0.1655,N/A,N/A,0.2857,0.2857,0.0,0.0,0.0771,0.0854
120,8,0.2857,8,0.0,0.0938,NORMAL,128,2,2,DECREASE_AGING,-2.404,-2.6162,-1.8827,-2.6628,GREEDY,neutral,-0.042,1.2535,0.1655,N/A,N/A,0.2857,0.2857,0.0,0.0,0.0854,0.0938
120,9,0.2857,8,0.0,0.1021,NORMAL,128,3,3,REBALANCE,-2.404,-2.6162,-1.8827,-2.587,RANDOM,neutral,-0.0415,1.212,0.1655,N/A,N/A,0.2857,0.2857,0.0,0.0,0.0938,0.1021
120,10,0.2857,8,0.0,0.1104,NORMAL,128,2,2,DECREASE_AGING,-2.404,-2.6162,-1.885,-2.587,GREEDY,neutral,-0.0415,1.1705,0.1655,N/A,N/A,0.2857,0.2857,0.0,0.0,0.1021,0.1104
120,11,0.2857,8,0.0,0.1187,NORMAL,128,2,2,DECREASE_AGING,-2.404,-2.6162,-1.8873,-2.587,GREEDY,neutral,-0.0415,1.129,0.1655,N/A,N/A,0.2857,0.2857,0.0,0.0,0.1104,0.1187
120,12,0.2857,8,0.0,0.1271,NORMAL,128,2,2,DECREASE_AGING,-2.404,-2.6162,-1.7805,-2.587,GREEDY,neutral,-0.042,1.087,0.1655,N/A,N/A,0.2857,0.2857,0.0,0.0,0.1187,0.1271
120,13,0.2857,8,0.0,0.1354,NORMAL,129,2,2,DECREASE_AGING,-0.9018,-0.8088,-0.7888,-0.9953,GREEDY,neutral,-0.0415,1.0455,0.1655,N/A,N/A,0.2857,0.2857,0.0,0.0,0.1271,0.1354
120,14,0.2857,8,0.0,0.1437,NORMAL,129,2,2,DECREASE_AGING,-0.9018,-0.8088,-0.7922,-0.9953,GREEDY,neutral,-0.0415,1.004,0.1655,N/A,N/A,0.2857,0.2857,0.0,0.0,0.1354,0.1437
120,15,0.2857,8,0.0,0.1521,NORMAL,129,2,2,DECREASE_AGING,-0.9018,-0.8088,-0.7956,-0.9953,GREEDY,neutral,-0.042,0.962,0.1655,N/A,N/A,0.2857,0.2857,0.0,0.0,0.1437,0.1521
120,16,0.2857,8,0.0,0.1604,NORMAL,129,2,2,DECREASE_AGING,-0.9018,-0.8088,-0.799,-0.9953,GREEDY,neutral,-0.0415,0.9205,0.1655,N/A,N/A,0.2857,0.2857,0.0,0.0,0.1521,0.1604
120,17,0.2857,8,0.0,0.1688,NORMAL,129,2,2,DECREASE_AGING,-0.9018,-0.8088,-0.8024,-0.9953,GREEDY,neutral,-0.042,0.8785,0.1655,N/A,N/A,0.2857,0.2857,0.0,0.0,0.1604,0.1688
120,18,0.2857,8,0.0,0.1812,NORMAL,129,2,2,DECREASE_AGING,-0.9018,-0.8088,-0.8078,-0.9953,GREEDY,neutral,-0.062,0.8165,0.1655,N/A,N/A,0.2857,0.2857,0.0,0.0,0.1688,0.1812
120,19,0.2857,8,0.0,0.1854,NORMAL,129,2,2,DECREASE_AGING,-0.9018,-0.8088,-0.809,-0.9953,RANDOM,neutral,-0.021,0.7955,0.1655,N/A,N/A,0.2857,0.2857,0.0,0.0,0.1812,0.1854
120,20,0.2857,8,0.0,0.0198,NORMAL,129,1,1,INCREASE_AGING,-0.9018,-0.8214,-0.809,-0.9953,GREEDY,neutral,0.828,1.6235,0.1655,N/A,N/A,0.2857,0.2857,0.0,0.0,0.1854,0.0198
120,21,0.2857,8,0.0,0.2229,NORMAL,128,2,2,DECREASE_AGING,-2.404,-2.6162,-1.7832,-2.587,GREEDY,neutral,-1.007,0.6165,0.1655,N/A,N/A,0.2857,0.2857,0.0,0.0,0.0198,0.2229
120,22,0.2857,8,0.0,0.2354,NORMAL,129,2,2,DECREASE_AGING,-0.9018,-0.8214,-0.8145,-0.9953,GREEDY,neutral,-0.0625,0.554,0.1655,N/A,N/A,0.2857,0.2857,0.0,0.0,0.2229,0.2354
120,23,0.2857,8,0.0,0.2479,NORMAL,129,3,3,REBALANCE,-0.9018,-0.8214,-0.8145,-0.9827,RANDOM,neutral,-0.0625,0.4915,0.1655,N/A,N/A,0.2857,0.2857,0.0,0.0,0.2354,0.2479
120,24,0.2857,8,0.0,0.2604,NORMAL,129,2,2,DECREASE_AGING,-0.9018,-0.8214,-0.7947,-0.9827,GREEDY,neutral,-0.0625,0.429,0.1655,N/A,N/A,0.2857,0.2857,0.0,0.0,0.2479,0.2604
120,25,0.2857,8,0.0,0.2729,NORMAL,130,3,3,REBALANCE,-2.0645,-0.6348,-0.7152,-0.5654,GREEDY,neutral,-0.0625,0.3665,0.1655,N/A,N/A,0.2857,0.2857,0.0,0.0,0.2604,0.2729
120,26,0.2857,8,0.0,0.2854,NORMAL,130,3,3,REBALANCE,-2.0645,-0.6348,-0.7152,-0.5711,GREEDY,neutral,-0.0625,0.304,0.1655,N/A,N/A,0.2857,0.2857,0.0,0.0,0.2729,0.2854
120,27,0.3214,9,0.111,0.2481,NORMAL,130,3,3,REBALANCE,-2.0645,-0.6348,-0.7152,-1.1647,GREEDY,degraded,-5.7205,-5.4165,0.1655,N/A,N/A,0.2857,0.3214,0.0,0.111,0.2854,0.2481
120,28,0.3214,9,0.0,0.2611,NORMAL,129,2,2,DECREASE_AGING,-0.9018,-0.8214,-0.7846,-0.9827,GREEDY,neutral,-0.065,-5.4815,0.1655,N/A,N/A,0.3214,0.3214,0.111,0.0,0.2481,0.2611
120,29,0.3214,9,0.0,0.0274,NORMAL,130,1,1,INCREASE_AGING,-2.0645,-0.631,-0.7152,-1.1647,GREEDY,neutral,1.1685,-4.313,0.1655,N/A,N/A,0.3214,0.3214,0.0,0.0,0.2611,0.0274
120,30,0.3214,9,0.0,0.287,NORMAL,128,2,2,DECREASE_AGING,-2.404,-2.6162,-1.7972,-2.587,GREEDY,neutral,-1.298,-5.611,0.1655,N/A,N/A,0.3214,0.3214,0.0,0.0,0.0274,0.287
121,1,0.3214,9,0.0,0.03,NORMAL,130,1,1,INCREASE_AGING,-2.0645,-0.6173,-0.7152,-1.1647,GREEDY,neutral,1.285,1.285,0.1631,N/A,N/A,0.3214,0.3214,0.0,0.0,0.287,0.03
121,2,0.3214,9,0.0,0.0298,NORMAL,128,1,1,INCREASE_AGING,-2.404,-2.5324,-1.7972,-2.587,RANDOM,neutral,0.001,1.286,0.1631,N/A,N/A,0.3214,0.3214,0.0,0.0,0.03,0.0298
121,3,0.3214,9,0.0,0.3148,NORMAL,128,2,2,DECREASE_AGING,-2.404,-2.5324,-1.8211,-2.587,GREEDY,neutral,-1.425,-0.139,0.1631,N/A,N/A,0.3214,0.3214,0.0,0.0,0.0298,0.3148
121,4,0.3214,9,0.0,0.0331,NORMAL,130,1,1,INCREASE_AGING,-2.0645,-0.595,-0.7152,-1.1647,GREEDY,neutral,1.4085,1.2695,0.1631,N/A,N/A,0.3214,0.3214,0.0,0.0,0.3148,0.0331
121,5,0.3214,9,0.0,0.3481,NORMAL,128,2,2,DECREASE_AGING,-2.404,-2.5324,-1.8554,-2.587,GREEDY,neutral,-1.575,-0.3055,0.1631,N/A,N/A,0.3214,0.3214,0.0,0.0,0.0331,0.3481
121,6,0.3214,9,0.0,0.0365,NORMAL,130,1,1,INCREASE_AGING,-2.0645,-0.5634,-0.7152,-1.1647,GREEDY,neutral,1.558,1.2525,0.1631,N/A,N/A,0.3214,0.3214,0.0,0.0,0.3481,0.0365
121,7,0.3214,9,0.0,0.3815,NORMAL,128,2,2,DECREASE_AGING,-2.404,-2.5324,-1.7872,-2.587,GREEDY,neutral,-1.725,-0.4725,0.1631,N/A,N/A,0.3214,0.3214,0.0,0.0,0.0365,0.3815
121,8,0.3214,9,0.0,0.4148,NORMAL,131,3,3,REBALANCE,0.0746,0.4003,-0.1491,0.5394,GREEDY,neutral,-0.1665,-0.639,0.1631,N/A,N/A,0.3214,0.3214,0.0,0.0,0.3815,0.4148
121,9,0.3214,9,0.0,0.4315,NORMAL,131,3,3,REBALANCE,0.0746,0.4003,-0.1491,0.5305,GREEDY,neutral,-0.0835,-0.7225,0.1631,N/A,N/A,0.3214,0.3214,0.0,0.0,0.4148,0.4315
121,10,0.3214,9,0.0,0.4481,NORMAL,131,3,3,REBALANCE,0.0746,0.4003,-0.1491,0.5217,GREEDY,neutral,-0.083,-0.8055,0.1631,N/A,N/A,0.3214,0.3214,0.0,0.0,0.4315,0.4481
121,11,0.2857,8,0.0,0.3979,NORMAL,131,3,3,REBALANCE,0.0746,0.4003,-0.1491,0.582,GREEDY,neutral,0.608,-0.1975,0.1631,N/A,N/A,0.3214,0.2857,0.0,0.0,0.4481,0.3979
121,12,0.2857,8,0.0,0.4146,NORMAL,131,3,3,REBALANCE,0.0746,0.4003,-0.1491,0.5731,GREEDY,neutral,-0.0835,-0.281,0.1631,N/A,N/A,0.2857,0.2857,0.0,0.0,0.3979,0.4146
121,13,0.2857,8,0.0,0.4313,NORMAL,131,3,3,REBALANCE,0.0746,0.4003,-0.1491,0.5641,GREEDY,neutral,-0.0835,-0.3645,0.1631,N/A,N/A,0.2857,0.2857,0.0,0.0,0.4146,0.4313
121,14,0.2857,8,0.0,0.4479,NORMAL,131,3,3,REBALANCE,0.0746,0.4003,-0.1491,0.5553,GREEDY,neutral,-0.083,-0.4475,0.1631,N/A,N/A,0.2857,0.2857,0.0,0.0,0.4313,0.4479
121,15,0.2857,8,0.0,0.4646,NORMAL,131,3,3,REBALANCE,0.0746,0.4003,-0.1491,0.5464,GREEDY,neutral,-0.0835,-0.531,0.1631,N/A,N/A,0.2857,0.2857,0.0,0.0,0.4479,0.4646
121,16,0.2857,8,0.0,0.4813,NORMAL,131,3,3,REBALANCE,0.0746,0.4003,-0.1491,0.5375,GREEDY,neutral,-0.0835,-0.6145,0.1631,N/A,N/A,0.2857,0.2857,0.0,0.0,0.4646,0.4813
121,17,0.2857,8,0.0,0.4979,NORMAL,131,3,3,REBALANCE,0.0746,0.4003,-0.1491,0.5286,GREEDY,neutral,-0.083,-0.6975,0.1631,N/A,N/A,0.2857,0.2857,0.0,0.0,0.4813,0.4979
121,18,0.2857,8,0.0,0.5146,NORMAL,131,3,3,REBALANCE,0.0746,0.4003,-0.1491,0.5731,GREEDY,neutral,-0.0835,-0.781,0.1631,N/A,N/A,0.2857,0.2857,0.0,0.0,0.4979,0.5146
121,19,0.2857,8,0.0,0.0531,NORMAL,132,1,1,INCREASE_AGING,-0.3125,1.0148,-0.0345,-0.214,GREEDY,neutral,2.3075,1.5265,0.1631,N/A,N/A,0.2857,0.2857,0.0,0.0,0.5146,0.0531
121,20,0.2857,8,0.0,0.5479,NORMAL,128,2,2,DECREASE_AGING,-2.404,-2.5324,-1.7555,-2.587,RANDOM,neutral,-2.474,-0.9475,0.1631,N/A,N/A,0.2857,0.2857,0.0,0.0,0.0531,0.5479
121,21,0.2857,8,0.0,0.0565,NORMAL,132,1,1,INCREASE_AGING,-0.3125,0.9853,-0.0345,-0.214,GREEDY,neutral,2.457,1.5095,0.1631,N/A,N/A,0.2857,0.2857,0.0,0.0,0.5479,0.0565
121,22,0.2857,8,0.0,0.5813,NORMAL,128,2,2,DECREASE_AGING,-2.404,-2.5324,-1.7448,-2.587,GREEDY,neutral,-2.624,-1.1145,0.1631,N/A,N/A,0.2857,0.2857,0.0,0.0,0.0565,0.5813
121,23,0.2857,8,0.0,0.0598,NORMAL,132,1,1,INCREASE_AGING,-0.3125,0.9748,-0.0345,-0.214,GREEDY,neutral,2.6075,1.493,0.1631,N/A,N/A,0.2857,0.2857,0.0,0.0,0.5813,0.0598
121,24,0.2857,8,0.0,0.0615,NORMAL,128,1,1,INCREASE_AGING,-2.404,-2.4528,-1.7448,-2.587,RANDOM,neutral,-0.0085,1.4845,0.1631,N/A,N/A,0.2857,0.2857,0.0,0.0,0.0598,0.0615
121,25,0.2857,8,0.0,0.6312,NORMAL,128,2,2,DECREASE_AGING,-2.404,-2.4528,-1.822,-2.587,RANDOM,neutral,-2.8485,-1.364,0.1631,N/A,N/A,0.2857,0.2857,0.0,0.0,0.0615,0.6312
121,26,0.2857,8,0.0,0.0648,NORMAL,133,1,1,INCREASE_AGING,-0.005,0.4045,0.0,0.0,GREEDY,neutral,2.832,1.468,0.1631,N/A,N/A,0.2857,0.2857,0.0,0.0,0.6312,0.0648
121,27,0.25,7,0.0,0.631,NORMAL,128,2,2,DECREASE_AGING,-2.404,-2.4528,-1.8463,-2.587,GREEDY,neutral,-2.4655,-0.9975,0.1631,N/A,N/A,0.2857,0.25,0.0,0.0,0.0648,0.631
121,28,0.25,7,0.0,0.0648,NORMAL,133,1,1,INCREASE_AGING,-0.005,0.4643,0.0,0.0,RANDOM,neutral,2.831,1.8335,0.1631,N/A,N/A,0.25,0.25,0.0,0.0,0.631,0.0648
121,29,0.25,7,0.0,0.6643,NORMAL,128,2,2,DECREASE_AGING,-2.404,-2.4528,-1.9154,-2.587,GREEDY,neutral,-2.9975,-1.164,0.1631,N/A,N/A,0.25,0.25,0.0,0.0,0.0648,0.6643
121,30,0.25,7,0.0,0.0681,NORMAL,133,1,1,INCREASE_AGING,-0.005,0.5264,0.0,0.0,GREEDY,neutral,2.981,1.817,0.1631,N/A,N/A,0.25,0.25,0.0,0.0,0.6643,0.0681
122,1,0.25,7,0.0,0.0698,NORMAL,128,1,1,INCREASE_AGING,-2.404,-2.398,-1.9154,-2.587,RANDOM,neutral,-0.0085,-0.0085,0.1606,N/A,N/A,0.25,0.25,0.0,0.0,0.0681,0.0698
122,2,0.1786,5,0.0,0.5867,NORMAL,128,2,2,DECREASE_AGING,-2.404,-2.398,-1.9294,-2.587,RANDOM,neutral,-1.8705,-1.879,0.1606,N/A,N/A,0.25,0.1786,0.0,0.0,0.0698,0.5867
122,3,0.1786,5,0.0,0.0603,NORMAL,68,1,1,INCREASE_AGING,-1.2209,-0.151,-0.6086,-0.4962,GREEDY,neutral,2.632,0.753,0.1606,N/A,N/A,0.1786,0.1786,0.0,0.0,0.5867,0.0603
122,4,0.1786,5,0.0,0.62,NORMAL,64,0,2,DECREASE_AGING,-2.4916,-2.663,-5.4233,-2.6711,GREEDY,neutral,-2.7985,-2.0455,0.1606,N/A,N/A,0.1786,0.1786,0.0,0.0,0.0603,0.62
122,5,0.1786,5,0.0,0.0637,NORMAL,68,1,1,INCREASE_AGING,-1.2209,-0.1044,-0.6086,-0.4962,GREEDY,neutral,2.7815,0.736,0.1606,N/A,N/A,0.1786,0.1786,0.0,0.0,0.62,0.0637
122,6,0.1786,5,0.0,0.6533,NORMAL,64,0,2,DECREASE_AGING,-2.4916,-2.663,-5.075,-2.6711,GREEDY,neutral,-2.948,-2.212,0.1606,N/A,N/A,0.1786,0.1786,0.0,0.0,0.0637,0.6533
122,7,0.1786,5,0.0,0.067,NORMAL,69,1,1,INCREASE_AGING,0.0411,0.9624,-0.0084,0.0398,GREEDY,neutral,2.9315,0.7195,0.1606,N/A,N/A,0.1786,0.1786,0.0,0.0,0.6533,0.067
122,8,0.1786,5,0.0,0.6867,NORMAL,64,0,2,DECREASE_AGING,-2.4916,-2.663,-4.7821,-2.6711,RANDOM,neutral,-3.0985,-2.379,0.1606,N/A,N/A,0.1786,0.1786,0.0,0.0,0.067,0.6867
122,9,0.1786,5,0.0,0.0703,NORMAL,69,1,1,INCREASE_AGING,0.0411,0.9277,-0.0084,0.0398,GREEDY,neutral,3.082,0.703,0.1606,N/A,N/A,0.1786,0.1786,0.0,0.0,0.6867,0.0703
122,10,0.1786,5,0.0,0.72,NORMAL,64,0,2,DECREASE_AGING,-2.4916,-2.663,-4.5369,-2.6711,GREEDY,neutral,-3.2485,-2.5455,0.1606,N/A,N/A,0.1786,0.1786,0.0,0.0,0.0703,0.72
122,11,0.1786,5,0.0,0.0737,NORMAL,69,1,1,INCREASE_AGING,0.0411,0.9114,-0.0084,0.0398,GREEDY,neutral,3.2315,0.686,0.1606,N/A,N/A,0.1786,0.1786,0.0,0.0,0.72,0.0737
122,12,0.1786,5,0.0,0.7533,NORMAL,64,0,2,DECREASE_AGING,-2.4916,-2.663,-4.423,-2.6711,GREEDY,neutral,-3.398,-2.712,0.1606,N/A,N/A,0.1786,0.1786,0.0,0.0,0.0737,0.7533
122,13,0.1786,5,0.0,0.077,NORMAL,70,3,1,INCREASE_AGING,-0.0083,-0.1016,0.0,0.0,RANDOM,neutral,3.3815,0.6695,0.1606,N/A,N/A,0.1786,0.1786,0.0,0.0,0.7533,0.077
122,14,0.3214,9,0.444,0.2722,NORMAL,64,0,2,DECREASE_AGING,-2.4916,-2.663,-6.4411,-2.6711,GREEDY,degraded,-24.604,-23.9345,0.1606,N/A,N/A,0.1786,0.3214,0.0,0.444,0.077,0.2722
122,15,0.3214,9,0.0,0.2889,NORMAL,154,2,2,DECREASE_AGING,0.0,0.0,-0.0641,0.0,RANDOM,neutral,-0.0835,-24.018,0.1606,N/A,N/A,0.3214,0.3214,0.444,0.0,0.2722,0.2889
122,16,0.3214,9,0.0,0.0306,NORMAL,130,1,1,INCREASE_AGING,-2.0645,-0.5689,-0.7152,-1.1647,GREEDY,neutral,1.2915,-22.7265,0.1606,N/A,N/A,0.3214,0.3214,0.0,0.0,0.2889,0.0306
122,17,0.2857,8,0.0,0.2521,NORMAL,128,2,2,DECREASE_AGING,-2.404,-2.398,-1.867,-2.587,GREEDY,neutral,-0.7425,-23.469,0.1606,N/A,N/A,0.3214,0.2857,0.0,0.0,0.0306,0.2521
122,18,0.2857,8,0.0,0.2687,NORMAL,130,2,2,DECREASE_AGING,-2.0645,-0.5689,-0.7083,-1.1647,RANDOM,neutral,-0.083,-23.552,0.1606,N/A,N/A,0.2857,0.2857,0.0,0.0,0.2521,0.2687
122,19,0.2857,8,0.0,0.0285,NORMAL,130,1,1,INCREASE_AGING,-2.0645,-0.5768,-0.7083,-1.1647,GREEDY,neutral,1.201,-22.351,0.1606,N/A,N/A,0.2857,0.2857,0.0,0.0,0.2687,0.0285
