Occupancy,Flood,Age
0.321,0.000,0.025
0.321,0.000,0.022
0.321,0.000,0.023
0.321,0.000,0.026
0.321,0.000,0.030
0.357,0.100,0.028
0.357,0.000,0.031
0.357,0.000,0.031
0.357,0.000,0.038
0.357,0.000,0.036
0.357,0.000,0.037
0.357,0.000,0.042
0.357,0.000,0.045
0.357,0.000,0.047
0.357,0.000,0.052
0.357,0.000,0.055
0.357,0.000,0.061
0.357,0.000,0.063
0.357,0.000,0.066
0.357,0.000,0.071
0.357,0.000,0.073
0.357,0.000,0.077
0.357,0.000,0.082
0.357,0.000,0.087
0.357,0.000,0.089
0.321,0.000,0.083
0.286,0.000,0.075
0.286,0.000,0.077
0.286,0.000,0.079
0.286,0.000,0.085
0.286,0.000,0.090
0.286,0.000,0.092
0.286,0.000,0.094
0.321,0.111,0.069
0.321,0.000,0.074
0.321,0.000,0.075
0.321,0.000,0.081
0.321,0.000,0.081
0.321,0.000,0.082
0.321,0.000,0.087
0.321,0.000,0.088
0.357,0.100,0.069
0.357,0.000,0.070
0.357,0.000,0.071
0.286,0.000,0.042
0.286,0.000,0.042
0.286,0.000,0.043
0.286,0.000,0.045
0.286,0.000,0.047
0.286,0.000,0.047
0.286,0.000,0.047
0.250,0.000,0.029
0.250,0.000,0.028
0.250,0.000,0.028
0.250,0.000,0.029
0.214,0.000,0.001
0.250,0.143,0.001
0.250,0.000,0.003
0.250,0.000,0.003
0.250,0.000,0.002
0.250,0.000,0.002
0.250,0.000,0.002
0.250,0.000,0.001
0.286,0.125,0.004
0.286,0.000,0.005
0.286,0.000,0.004
0.286,0.000,0.006
0.286,0.000,0.007
0.286,0.000,0.007
0.286,0.000,0.010
0.286,0.000,0.011
0.286,0.000,0.010
0.286,0.000,0.016
0.286,0.000,0.015
0.286,0.000,0.015
0.286,0.000,0.018
0.286,0.000,0.017
0.286,0.000,0.018
0.286,0.000,0.009
0.286,0.000,0.010
0.286,0.000,0.010
0.286,0.000,0.011
0.286,0.000,0.013
0.286,0.000,0.012
0.286,0.000,0.013
0.286,0.000,0.015
0.286,0.000,0.014
0.286,0.000,0.015
0.286,0.000,0.017
0.286,0.000,0.015
0.286,0.000,0.016
0.286,0.000,0.018
0.286,0.000,0.019
0.286,0.000,0.017
0.286,0.000,0.018
0.286,0.000,0.019
0.286,0.000,0.020
0.286,0.000,0.020
0.286,0.000,0.020
0.286,0.000,0.021
0.321,0.111,0.001
0.321,0.000,0.001
0.321,0.000,0.001
0.321,0.000,0.005
0.321,0.000,0.000
0.321,0.000,0.003
0.321,0.000,0.002
0.321,0.000,0.003
0.321,0.000,0.004
0.321,0.000,0.005
0.321,0.000,0.006
0.321,0.000,0.006
0.429,0.000,0.007
0.429,0.000,0.013
0.429,0.000,0.018
0.429,0.000,0.015
0.429,0.000,0.018
0.429,0.000,0.021
0.429,0.000,0.021
0.429,0.000,0.022
0.429,0.000,0.024
0.429,0.000,0.027
0.429,0.000,0.029
0.429,0.000,0.031
0.429,0.000,0.032
0.429,0.000,0.035
0.429,0.000,0.036
0.429,0.000,0.038
0.429,0.000,0.040
0.429,0.000,0.041
0.429,0.000,0.044
0.429,0.000,0.046
0.429,0.000,0.050
0.429,0.000,0.049
0.429,0.000,0.049
0.464,0.077,0.049
0.464,0.000,0.050
0.464,0.000,0.052
0.464,0.000,0.052
0.464,0.000,0.056
0.464,0.000,0.056
0.464,0.000,0.060
0.536,0.000,0.053
0.464,0.000,0.030
0.464,0.000,0.030
0.464,0.000,0.028
0.464,0.000,0.032
0.464,0.000,0.033
0.464,0.000,0.036
0.464,0.000,0.037
0.464,0.000,0.037
0.464,0.000,0.040
0.464,0.000,0.043
0.464,0.000,0.047
0.464,0.000,0.047
0.464,0.000,0.051
0.571,0.000,0.042
0.500,0.000,0.020
0.500,0.000,0.021
0.500,0.000,0.023
0.500,0.000,0.024
0.500,0.000,0.027
0.536,0.000,0.027
0.536,0.000,0.030
0.536,0.000,0.033
0.536,0.000,0.036
0.536,0.000,0.036
0.536,0.000,0.038
0.571,0.062,0.039
0.571,0.000,0.044
0.571,0.000,0.044
0.571,0.000,0.049
0.571,0.000,0.050
0.571,0.000,0.050
0.571,0.000,0.056
0.571,0.000,0.056
0.571,0.000,0.057
0.571,0.000,0.060
0.536,0.000,0.053
0.536,0.000,0.056
0.536,0.000,0.058
0.536,0.000,0.061
0.536,0.000,0.063
0.536,0.000,0.064
0.536,0.000,0.067
0.464,0.000,0.049
0.464,0.000,0.051
0.464,0.000,0.054
0.464,0.000,0.054
0.464,0.000,0.057
0.464,0.000,0.057
0.464,0.000,0.061
0.464,0.000,0.065
0.464,0.000,0.065
0.464,0.000,0.067
0.464,0.000,0.067
0.464,0.000,0.073
0.357,0.000,0.033
0.357,0.000,0.032
0.357,0.000,0.036
0.357,0.000,0.035
0.357,0.000,0.036
0.357,0.000,0.037
0.357,0.000,0.038
0.357,0.000,0.041
0.321,0.000,0.021
0.321,0.000,0.021
0.321,0.000,0.023
0.286,0.000,0.000
0.286,0.000,0.000
0.286,0.000,0.003
0.286,0.000,0.000
0.286,0.000,0.000
0.286,0.000,0.001
0.286,0.000,0.000
0.286,0.000,0.000
0.286,0.000,0.000
0.286,0.000,0.001
0.286,0.000,0.000
0.286,0.000,0.000
0.286,0.000,0.000
0.286,0.000,0.001
0.286,0.000,0.000
0.286,0.000,0.002
0.321,0.111,0.001
0.321,0.000,0.001
0.321,0.000,0.003
0.321,0.000,0.002
0.321,0.000,0.006
0.321,0.000,0.004
0.321,0.000,0.003
0.357,0.100,0.003
0.357,0.000,0.007
0.357,0.000,0.006
0.357,0.000,0.010
0.357,0.000,0.008
0.357,0.000,0.008
0.357,0.000,0.010
0.357,0.000,0.012
0.357,0.000,0.012
0.357,0.000,0.014
0.357,0.000,0.016
0.357,0.000,0.016
0.357,0.000,0.021
0.357,0.000,0.020
0.357,0.000,0.020
0.357,0.000,0.022
0.500,0.286,0.009
0.500,0.000,0.011
0.500,0.000,0.016
0.500,0.000,0.016
0.500,0.000,0.021
0.500,0.000,0.021
0.500,0.000,0.022
0.500,0.000,0.028
0.500,0.000,0.028
0.500,0.000,0.033
0.500,0.000,0.034
0.500,0.000,0.039
0.500,0.000,0.041
0.500,0.000,0.042
0.500,0.000,0.047
0.500,0.000,0.048
0.500,0.000,0.050
0.500,0.000,0.054
0.500,0.000,0.057
0.500,0.000,0.057
0.500,0.000,0.061
0.500,0.000,0.066
0.500,0.000,0.067
0.500,0.000,0.069
0.500,0.000,0.073
0.500,0.000,0.074
0.500,0.000,0.080
0.464,0.000,0.071
0.464,0.000,0.073
0.464,0.000,0.078
0.464,0.000,0.080
0.464,0.000,0.085
0.464,0.000,0.087
0.464,0.000,0.089
0.464,0.000,0.092
0.464,0.000,0.093
0.464,0.000,0.099
0.464,0.000,0.101
0.464,0.000,0.103
0.429,0.000,0.094
0.429,0.000,0.101
0.429,0.000,0.102
0.429,0.000,0.107
0.429,0.000,0.093
0.429,0.000,0.094
0.286,0.000,0.046
0.286,0.000,0.048
0.286,0.000,0.050
0.286,0.000,0.050
0.286,0.000,0.053
0.250,0.000,0.036
0.250,0.000,0.037
0.250,0.000,0.040
0.250,0.000,0.045
0.250,0.000,0.046
0.250,0.000,0.050
0.250,0.000,0.054
0.250,0.000,0.056
0.321,0.000,0.030
0.321,0.000,0.034
0.321,0.000,0.038
0.321,0.000,0.031
0.321,0.000,0.034
0.321,0.000,0.040
0.321,0.000,0.042
0.321,0.000,0.047
0.321,0.000,0.050
0.321,0.000,0.052
0.321,0.000,0.055
0.321,0.000,0.060
0.321,0.000,0.062
0.321,0.000,0.066
0.321,0.000,0.071
0.321,0.000,0.073
0.321,0.000,0.076
0.321,0.000,0.078
0.321,0.000,0.083
0.321,0.000,0.086
0.321,0.000,0.091
0.321,0.000,0.095
0.321,0.000,0.097
0.321,0.000,0.102
0.321,0.000,0.104
0.321,0.000,0.110
0.321,0.000,0.112
0.321,0.000,0.114
0.321,0.000,0.121
0.357,0.100,0.110
0.357,0.000,0.116
0.357,0.000,0.118
0.357,0.000,0.121
0.357,0.000,0.121
0.357,0.000,0.128
0.250,0.000,0.083
0.250,0.000,0.089
0.250,0.000,0.092
0.357,0.300,0.066
0.357,0.000,0.071
0.357,0.000,0.073
0.357,0.000,0.080
0.357,0.000,0.082
0.357,0.000,0.084
0.357,0.000,0.087
0.357,0.000,0.092
0.357,0.000,0.094
0.357,0.000,0.101
0.214,0.000,0.036
0.214,0.000,0.039
0.214,0.000,0.041
0.214,0.000,0.042
0.214,0.000,0.048
0.214,0.000,0.049
0.214,0.000,0.054
0.214,0.000,0.057
0.214,0.000,0.058
0.214,0.000,0.063
0.214,0.000,0.066
0.286,0.250,0.051
0.286,0.000,0.053
0.286,0.000,0.060
0.286,0.000,0.061
0.286,0.000,0.058
0.286,0.000,0.064
0.286,0.000,0.066
0.286,0.000,0.068
0.286,0.000,0.071
0.286,0.000,0.075
0.286,0.000,0.079
0.286,0.000,0.084
0.286,0.000,0.085
0.286,0.000,0.088
0.286,0.000,0.094
0.286,0.000,0.076
0.286,0.000,0.079
0.286,0.000,0.084
0.286,0.000,0.086
0.286,0.000,0.089
0.286,0.000,0.088
0.286,0.000,0.093
0.286,0.000,0.097
0.286,0.000,0.098
0.286,0.000,0.103
0.286,0.000,0.107
0.286,0.000,0.108
0.286,0.000,0.113
0.286,0.000,0.117
0.286,0.000,0.122
0.286,0.000,0.104
0.286,0.000,0.107
0.286,0.000,0.113
0.286,0.000,0.114
0.286,0.000,0.113
0.286,0.000,0.114
0.286,0.000,0.119
0.286,0.000,0.122
0.286,0.000,0.124
0.286,0.000,0.128
0.179,0.000,0.044
0.179,0.000,0.046
0.179,0.000,0.050
0.179,0.000,0.051
0.179,0.000,0.057
0.321,0.444,0.032
0.321,0.000,0.037
0.321,0.000,0.039
0.321,0.000,0.038
0.321,0.000,0.040
0.321,0.000,0.045
0.321,0.000,0.047
0.321,0.000,0.048
0.321,0.000,0.054
0.321,0.000,0.055
0.321,0.000,0.060
0.321,0.000,0.061
0.321,0.000,0.066
0.321,0.000,0.072
0.321,0.000,0.074
0.286,0.000,0.056
0.286,0.000,0.062
0.286,0.000,0.066
0.286,0.000,0.069
0.286,0.000,0.071
0.286,0.000,0.077
0.286,0.000,0.080
0.286,0.000,0.087
0.286,0.000,0.090
0.286,0.000,0.097
0.286,0.000,0.100
0.286,0.000,0.107
0.286,0.000,0.114
0.321,0.111,0.079
0.321,0.000,0.083
0.321,0.000,0.089
0.321,0.000,0.096
0.321,0.000,0.103
0.321,0.000,0.106
0.321,0.000,0.109
0.321,0.000,0.113
0.321,0.000,0.119
0.321,0.000,0.123
0.321,0.000,0.129
0.357,0.100,0.101
0.357,0.000,0.107
0.357,0.000,0.109
0.357,0.000,0.114
0.357,0.000,0.120
0.357,0.000,0.122
0.357,0.000,0.128
0.357,0.000,0.131
0.286,0.000,0.097
0.286,0.000,0.100
0.286,0.000,0.105
0.286,0.000,0.107
0.286,0.000,0.110
0.286,0.000,0.115
0.286,0.000,0.117
0.286,0.000,0.119
0.286,0.000,0.124
0.286,0.000,0.126
0.250,0.000,0.115
0.250,0.000,0.119
0.250,0.000,0.122
0.250,0.143,0.070
0.250,0.000,0.072
0.250,0.000,0.078
0.250,0.000,0.074
0.250,0.000,0.077
0.250,0.000,0.081
0.250,0.000,0.084
0.357,0.300,0.040
0.357,0.000,0.046
0.357,0.000,0.048
0.357,0.000,0.050
0.357,0.000,0.045
0.357,0.000,0.051
0.357,0.000,0.053
0.357,0.000,0.055
0.393,0.091,0.054
0.393,0.000,0.057
0.393,0.000,0.060
0.393,0.000,0.063
0.393,0.000,0.062
0.393,0.000,0.068
0.393,0.000,0.071
0.393,0.000,0.077
0.393,0.000,0.079
0.393,0.000,0.081
0.393,0.000,0.086
0.393,0.000,0.089
0.393,0.000,0.092
0.393,0.000,0.098
0.393,0.000,0.100
0.393,0.000,0.103
0.393,0.000,0.105
0.393,0.000,0.111
0.393,0.000,0.114
0.393,0.000,0.119
0.393,0.000,0.122
0.393,0.000,0.127
0.393,0.000,0.130
0.393,0.000,0.133
0.393,0.000,0.136
0.393,0.000,0.141
0.393,0.000,0.144
0.393,0.000,0.150
0.393,0.000,0.152
0.393,0.000,0.155
0.393,0.000,0.130
0.393,0.000,0.136
0.393,0.000,0.137
0.393,0.000,0.139
0.393,0.000,0.144
0.393,0.000,0.146
0.393,0.000,0.147
0.393,0.000,0.151
0.393,0.000,0.157
0.393,0.000,0.158
0.393,0.000,0.163
0.393,0.000,0.165
0.393,0.000,0.170
0.393,0.000,0.171
0.393,0.000,0.175
0.393,0.000,0.178
0.393,0.000,0.182
0.393,0.000,0.160
0.393,0.000,0.165
0.393,0.000,0.167
0.393,0.000,0.169
0.464,0.154,0.127
0.464,0.000,0.131
0.464,0.000,0.135
0.464,0.000,0.135
0.464,0.000,0.140
0.464,0.000,0.141
0.464,0.000,0.142
0.464,0.000,0.143
0.464,0.000,0.144
0.464,0.000,0.145
0.464,0.000,0.148
0.464,0.000,0.150
0.464,0.000,0.154
0.464,0.000,0.154
0.464,0.000,0.158
0.464,0.000,0.160
0.464,0.000,0.160
0.464,0.000,0.164
0.464,0.000,0.164
0.464,0.000,0.170
0.464,0.000,0.170
0.464,0.000,0.172
0.464,0.000,0.173
0.464,0.000,0.175
0.464,0.000,0.177
0.464,0.000,0.180
0.464,0.000,0.181
0.464,0.000,0.183
0.464,0.000,0.186
0.464,0.000,0.187
0.286,0.000,0.016
0.286,0.000,0.018
0.286,0.000,0.017
0.286,0.000,0.019
0.286,0.000,0.021
0.286,0.000,0.018
0.286,0.000,0.020
0.286,0.000,0.021
0.286,0.000,0.020
0.286,0.000,0.022
0.286,0.000,0.022
0.286,0.000,0.022
0.286,0.000,0.023
0.321,0.111,0.021
0.321,0.000,0.023
0.321,0.000,0.022
0.321,0.000,0.023
0.321,0.000,0.023
0.321,0.000,0.026
0.321,0.000,0.024
0.321,0.000,0.028
0.321,0.000,0.028
0.321,0.000,0.027
0.321,0.000,0.029
0.321,0.000,0.030
0.321,0.000,0.033
0.321,0.000,0.033
0.321,0.000,0.032
0.321,0.000,0.035
0.321,0.000,0.036
0.321,0.000,0.035
0.286,0.000,0.010
0.286,0.000,0.008
0.286,0.000,0.008
0.286,0.000,0.012
0.286,0.000,0.010
0.286,0.000,0.010
0.286,0.000,0.013
0.286,0.000,0.011
0.286,0.000,0.015
0.286,0.000,0.014
0.286,0.000,0.013
0.286,0.000,0.017
0.286,0.000,0.015
0.286,0.000,0.017
0.286,0.000,0.015
0.286,0.000,0.016
0.286,0.000,0.020
0.286,0.000,0.017
0.286,0.000,0.019
0.286,0.000,0.021
0.286,0.000,0.020
0.286,0.000,0.021
0.286,0.000,0.021
0.286,0.000,0.021
0.286,0.000,0.022
0.286,0.000,0.022
0.286,0.000,0.026
0.286,0.000,0.028
0.286,0.000,0.028
0.286,0.000,0.031
0.286,0.000,0.037
0.286,0.000,0.036
0.393,0.273,0.024
0.393,0.000,0.025
0.393,0.000,0.029
0.393,0.000,0.029
0.393,0.000,0.030
0.393,0.000,0.033
0.393,0.000,0.034
0.393,0.000,0.036
0.393,0.000,0.038
0.393,0.000,0.042
0.393,0.000,0.041
0.393,0.000,0.045
0.393,0.000,0.046
0.393,0.000,0.045
0.393,0.000,0.051
0.393,0.000,0.049
0.393,0.000,0.054
0.393,0.000,0.055
0.393,0.000,0.057
0.393,0.000,0.061
0.393,0.000,0.062
0.393,0.000,0.066
0.393,0.000,0.068
0.393,0.000,0.069
0.393,0.000,0.073
0.393,0.000,0.074
0.393,0.000,0.078
0.393,0.000,0.080
0.393,0.000,0.084
0.393,0.000,0.055
0.393,0.000,0.057
0.393,0.000,0.060
0.393,0.000,0.062
0.393,0.000,0.062
0.393,0.000,0.066
0.393,0.000,0.068
0.393,0.000,0.069
0.393,0.000,0.074
0.393,0.000,0.076
0.393,0.000,0.078
0.393,0.000,0.082
0.393,0.000,0.084
0.393,0.000,0.088
0.393,0.000,0.091
0.393,0.000,0.093
0.393,0.000,0.097
0.393,0.000,0.100
0.393,0.000,0.105
0.393,0.000,0.108
0.393,0.000,0.113
0.393,0.000,0.116
0.393,0.000,0.122
0.393,0.000,0.124
0.393,0.000,0.127
0.393,0.000,0.133
0.393,0.000,0.135
0.393,0.000,0.138
0.393,0.000,0.143
0.393,0.000,0.146
0.393,0.000,0.149
0.393,0.000,0.155
0.393,0.000,0.157
0.214,0.000,0.068
0.214,0.000,0.070
0.214,0.000,0.074
0.214,0.000,0.077
0.214,0.000,0.079
0.214,0.000,0.083
0.214,0.000,0.086
0.214,0.000,0.088
0.214,0.000,0.092
0.214,0.000,0.094
0.214,0.000,0.097
0.250,0.143,0.088
0.250,0.000,0.089
0.250,0.000,0.095
0.250,0.000,0.097
0.214,0.000,0.079
0.214,0.000,0.082
0.214,0.000,0.086
0.179,0.000,0.066
0.179,0.000,0.069
0.179,0.000,0.073
0.179,0.000,0.077
0.179,0.000,0.080
0.179,0.000,0.087
0.179,0.000,0.090
0.179,0.000,0.100
0.179,0.000,0.103
0.107,0.000,0.044
0.107,0.000,0.051
0.179,0.400,0.033
0.179,0.000,0.039
0.179,0.000,0.046
0.179,0.000,0.053
0.179,0.000,0.056
0.179,0.000,0.063
0.179,0.000,0.066
0.179,0.000,0.073
0.179,0.000,0.079
0.179,0.000,0.086
0.179,0.000,0.093
0.179,0.000,0.099
0.179,0.000,0.103
0.179,0.000,0.109
0.179,0.000,0.116
0.179,0.000,0.123
0.179,0.000,0.129
0.179,0.000,0.133
0.179,0.000,0.139
0.179,0.000,0.143
0.179,0.000,0.149
0.179,0.000,0.153
0.179,0.000,0.159
0.143,0.000,0.153
0.143,0.000,0.157
0.143,0.000,0.163
0.143,0.000,0.167
0.250,0.429,0.097
0.286,0.000,0.064
0.286,0.000,0.069
0.286,0.000,0.072
0.286,0.000,0.072
0.286,0.000,0.074
0.286,0.000,0.077
0.286,0.000,0.083
0.286,0.000,0.084
0.286,0.000,0.087
0.286,0.000,0.089
0.286,0.000,0.094
0.286,0.000,0.098
0.286,0.000,0.102
0.286,0.000,0.104
0.286,0.000,0.107
0.286,0.000,0.109
0.286,0.000,0.116
0.286,0.000,0.117
0.179,0.000,0.043
0.179,0.000,0.050
0.179,0.000,0.050
0.179,0.000,0.051
0.179,0.000,0.055
0.179,0.000,0.058
0.179,0.000,0.065
0.179,0.000,0.068
0.179,0.000,0.071
0.179,0.000,0.075
0.179,0.000,0.078
0.179,0.000,0.085
0.179,0.000,0.088
0.179,0.000,0.095
0.179,0.000,0.098
0.179,0.000,0.101
0.179,0.000,0.108
0.179,0.000,0.111
0.179,0.000,0.115
0.179,0.000,0.121
0.179,0.000,0.125
0.179,0.000,0.128
0.179,0.000,0.131
0.179,0.000,0.138
0.179,0.000,0.141
0.179,0.000,0.148
0.179,0.000,0.151
0.143,0.000,0.147
0.143,0.000,0.150
0.143,0.000,0.153
0.071,0.000,0.120
0.071,0.000,0.123
0.071,0.000,0.130
0.071,0.000,0.133
0.071,0.000,0.137
0.071,0.000,0.140
0.071,0.000,0.147
0.071,0.000,0.150
0.071,0.000,0.153
0.071,0.000,0.160
0.071,0.000,0.167
0.071,0.000,0.170
0.071,0.000,0.177
0.071,0.000,0.180
0.071,0.000,0.183
0.071,0.000,0.187
0.071,0.000,0.190
0.071,0.000,0.197
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.071,1.000,0.003
0.071,0.000,0.007
0.071,0.000,0.010
0.071,0.000,0.017
0.071,0.000,0.000
0.071,0.000,0.003
0.071,0.000,0.007
0.071,0.000,0.010
0.071,0.000,0.017
0.071,0.000,0.020
0.071,0.000,0.023
0.071,0.000,0.027
0.071,0.000,0.033
0.071,0.000,0.037
0.071,0.000,0.040
0.071,0.000,0.043
0.071,0.000,0.047
0.071,0.000,0.053
0.071,0.000,0.057
0.071,0.000,0.060
0.071,0.000,0.063
0.071,0.000,0.070
0.071,0.000,0.073
0.071,0.000,0.077
0.107,0.333,0.027
0.107,0.000,0.033
0.107,0.000,0.032
0.107,0.000,0.036
0.107,0.000,0.033
0.107,0.000,0.037
0.107,0.000,0.040
0.107,0.000,0.037
0.107,0.000,0.040
0.107,0.000,0.042
0.107,0.000,0.046
0.107,0.000,0.044
0.107,0.000,0.047
0.107,0.000,0.050
0.107,0.000,0.049
0.107,0.000,0.051
0.143,0.250,0.042
0.143,0.000,0.042
0.143,0.000,0.042
0.143,0.000,0.045
0.143,0.000,0.048
0.143,0.000,0.052
0.143,0.000,0.052
0.143,0.000,0.052
0.214,0.333,0.040
0.214,0.000,0.043
0.214,0.000,0.050
0.214,0.000,0.053
0.179,0.000,0.020
0.179,0.000,0.027
0.179,0.000,0.030
0.179,0.000,0.033
0.214,0.167,0.025
0.214,0.000,0.029
0.214,0.000,0.033
0.214,0.000,0.033
0.214,0.000,0.038
0.214,0.000,0.041
0.214,0.000,0.043
0.214,0.000,0.044
0.214,0.000,0.046
0.214,0.000,0.052
0.214,0.000,0.054
0.214,0.000,0.056
0.214,0.000,0.057
0.214,0.000,0.059
0.214,0.000,0.065
0.214,0.000,0.067
0.214,0.000,0.069
0.214,0.000,0.071
0.214,0.000,0.073
0.214,0.000,0.078
0.214,0.000,0.079
0.214,0.000,0.082
0.214,0.000,0.087
0.214,0.000,0.089
0.214,0.000,0.092
0.214,0.000,0.096
0.214,0.000,0.098
0.214,0.000,0.101
0.214,0.000,0.105
0.214,0.000,0.107
0.214,0.000,0.109
0.179,0.000,0.095
0.179,0.000,0.097
0.179,0.000,0.099
0.179,0.000,0.101
0.179,0.000,0.105
0.179,0.000,0.107
0.179,0.000,0.109
0.143,0.000,0.088
0.143,0.000,0.090
0.179,0.200,0.077
0.179,0.000,0.078
0.179,0.000,0.077
0.179,0.000,0.079
0.107,0.000,0.000
0.107,0.000,0.003
0.107,0.000,0.003
0.107,0.000,0.000
0.143,0.250,0.000
0.143,0.000,0.002
0.143,0.000,0.002
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.002
0.143,0.000,0.002
0.143,0.000,0.002
0.179,0.200,0.001
0.179,0.000,0.002
0.179,0.000,0.003
0.179,0.000,0.004
0.179,0.000,0.000
0.179,0.000,0.001
0.179,0.000,0.003
0.179,0.000,0.003
0.214,0.167,0.003
0.214,0.000,0.004
0.214,0.000,0.007
0.214,0.000,0.008
0.214,0.000,0.009
0.214,0.000,0.010
0.214,0.000,0.012
0.214,0.000,0.013
0.214,0.000,0.014
0.214,0.000,0.016
0.214,0.000,0.017
0.214,0.000,0.019
0.214,0.000,0.021
0.214,0.000,0.021
0.214,0.000,0.022
0.214,0.000,0.025
0.214,0.000,0.026
0.214,0.000,0.027
0.214,0.000,0.030
0.214,0.000,0.031
0.214,0.000,0.031
0.214,0.000,0.032
0.214,0.000,0.036
0.214,0.000,0.038
0.214,0.000,0.037
0.214,0.000,0.040
0.214,0.000,0.041
0.214,0.000,0.041
0.214,0.000,0.046
0.214,0.000,0.046
0.214,0.000,0.046
0.214,0.000,0.047
0.321,0.333,0.036
0.321,0.000,0.039
0.321,0.000,0.040
0.321,0.000,0.043
0.321,0.000,0.041
0.321,0.000,0.044
0.321,0.000,0.046
0.321,0.000,0.049
0.321,0.000,0.054
0.321,0.000,0.057
0.321,0.000,0.059
0.321,0.000,0.062
0.286,0.000,0.050
0.286,0.000,0.052
0.286,0.000,0.055
0.250,0.000,0.037
0.250,0.000,0.042
0.250,0.000,0.044
0.250,0.000,0.047
0.250,0.000,0.049
0.250,0.000,0.055
0.250,0.000,0.057
0.250,0.000,0.059
0.250,0.000,0.061
0.250,0.000,0.067
0.250,0.000,0.068
0.250,0.000,0.070
0.250,0.000,0.076
0.250,0.000,0.078
0.250,0.000,0.080
0.250,0.000,0.086
0.286,0.125,0.063
0.286,0.000,0.065
0.286,0.000,0.071
0.286,0.000,0.073
0.286,0.000,0.071
0.286,0.000,0.073
0.286,0.000,0.075
0.286,0.000,0.077
0.286,0.000,0.080
0.286,0.000,0.086
0.286,0.000,0.087
0.286,0.000,0.090
0.286,0.000,0.092
0.286,0.000,0.098
0.286,0.000,0.100
0.286,0.000,0.102
0.250,0.000,0.094
0.286,0.000,0.078
0.250,0.000,0.062
0.250,0.000,0.064
0.250,0.000,0.067
0.250,0.000,0.068
0.250,0.000,0.070
0.250,0.000,0.071
0.250,0.000,0.074
0.250,0.000,0.075
0.250,0.000,0.077
0.250,0.000,0.078
0.250,0.000,0.080
0.250,0.000,0.083
0.250,0.000,0.085
0.250,0.000,0.089
0.250,0.000,0.088
0.250,0.000,0.093
0.250,0.000,0.096
0.179,0.000,0.027
0.179,0.000,0.029
0.179,0.000,0.029
0.179,0.000,0.031
0.179,0.000,0.031
0.179,0.000,0.033
0.179,0.000,0.034
0.179,0.000,0.035
0.179,0.000,0.034
0.179,0.000,0.038
0.179,0.000,0.037
0.179,0.000,0.037
0.179,0.000,0.037
0.179,0.000,0.038
0.179,0.000,0.039
0.179,0.000,0.040
0.179,0.000,0.041
0.179,0.000,0.041
0.179,0.000,0.043
0.179,0.000,0.043
0.179,0.000,0.044
0.179,0.000,0.045
0.179,0.000,0.046
0.179,0.000,0.047
0.179,0.000,0.049
0.179,0.000,0.049
0.179,0.000,0.050
0.179,0.000,0.053
0.179,0.000,0.053
0.179,0.000,0.053
0.179,0.000,0.053
0.179,0.000,0.056
0.179,0.000,0.055
0.179,0.000,0.058
0.179,0.000,0.059
0.179,0.000,0.058
0.179,0.000,0.059
0.179,0.000,0.061
0.179,0.000,0.062
0.179,0.000,0.061
0.179,0.000,0.062
0.179,0.000,0.066
0.179,0.000,0.065
0.179,0.000,0.065
0.179,0.000,0.065
0.179,0.000,0.066
0.143,0.000,0.003
0.143,0.000,0.003
0.143,0.000,0.002
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.002
0.143,0.000,0.002
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.002
0.143,0.000,0.002
0.143,0.000,0.000
0.143,0.000,0.002
0.143,0.000,0.002
0.143,0.000,0.000
0.143,0.000,0.003
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.002
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.002
0.143,0.000,0.002
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.002
0.143,0.000,0.002
0.143,0.000,0.000
0.143,0.000,0.000
0.143,0.000,0.002
0.143,0.000,0.002
0.143,0.000,0.002
0.250,0.429,0.001
0.250,0.000,0.001
0.250,0.000,0.002
0.250,0.000,0.004
0.250,0.000,0.003
0.250,0.000,0.004
0.250,0.000,0.006
0.250,0.000,0.007
0.250,0.000,0.008
0.250,0.000,0.012
0.250,0.000,0.011
0.250,0.000,0.011
0.250,0.000,0.012
